ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt13328800,Girl Picture, Alli Haapasalo , Finland ," Finnish, French, English ", Teen Romance Drama Romance ,6.9
tt21835934,August 16 1947, N.S. Ponkumar , India , Tamil , Action Drama ,6.7
tt26654506,Dalari, Gopal Reddy Kachidi , India , Telugu ,  ,7.8
tt2016303,The Bricklayer, Renny Harlin ," United States, Bulgaria, Greece ", English , Action Thriller ,5.2
tt14670094,Ruthless, Art Camacho , United States , English , Action Thriller ,5.0
tt27195023,Holiday in the Vineyards, Alex Ranarivelo , United States , English , Holiday Romance Romance ,6.2
tt21374850,All the Beauty and the Bloodshed, Laura Poitras , United States , English , Documentary History ,7.5
tt15257116,Palm Trees and Power Lines, Jamie Dack , United States , English , Drama ,6.5
tt15816190,Ravanasura, Sudheer Varma , India , Telugu , Action Crime Drama Thriller ,5.7
tt26676104,HammarskjÃ¶ld: Fight for Peace, Per Fly ," Sweden, Norway, South Africa "," Swedish, French, English ", Biography Drama History Thriller War ,6.6
tt8649344,Blue Jean, Georgia Oakley , United Kingdom , English , Psychological Drama Drama History ,7.0
tt19704612,Gangs of Lagos, Jadesola Osiberu , Nigeria ," English, Yoruba ", Crime Thriller ,5.8
tt18163814,Stockholm Bloodbath, Mikael Håfström ," Sweden, Denmark ", English , Costume Drama Action Comedy History War ,4.6
tt22695402,Hunger, Sitisiri Mongkolsiri , Thailand , Thai , Workplace Drama Drama Thriller ,6.6
tt26047818,Anyone But You, Will Gluck ," Australia, United States ", English , Romantic Comedy Comedy Romance ,6.1
tt10275534,To Catch a Killer, Damián Szifron ," United States, Canada ", English , Serial Killer Action Crime Drama Mystery Thriller ,6.6
tt28287106,Christmas on Cherry Lane, Gail Harvey ," Canada, United States ", English , Family ,6.1
tt16377356,The Janes," Tia Lessin, Emma Pildes ", United States , English , History Documentary Documentary ,7.6
tt14803538,The Extortion, Martino Zaidelis , Argentina , Spanish , Crime Thriller ,6.6
tt5368798,Hanky Panky," Lindsey Haun, Nick Roth ", United States , English , Comedy Horror Mystery Sci-Fi ,3.7
tt14376344,Cha Cha Real Smooth, Cooper Raiff , United States , English , Quirky Comedy Comedy Drama ,7.3
tt6337816,Monica, Andrea Pallaoro ," United States, Italy ", English , Drama ,6.3
tt27145269,Mr. Monk's Last Case: A Monk Movie, Randy Zisk , United States , English , Comedy Crime Mystery ,6.7
tt14179942,Good Night Oppy, Ryan White , United States , English , Science & Technology Documentary Documentary ,7.7
tt29033964,Diary of a Wimpy Kid Christmas: Cabin Fever, Luke Cormican ," United States, Canada ", English , Computer Animation Holiday Family Adventure Animation Comedy Family Holiday ,5.8
tt15352516,Merry Little Batman, Mike Roth ," United States, Italy, Finland, France ", English , Superhero Animation Comedy Family ,6.4
tt11905536,Gumraah, Vardhan Ketkar , India , Hindi , Police Procedural Whodunnit Action Crime Drama Mystery Thriller ,6.5
tt14895716,Something in the Dirt," Justin Benson, Aaron Moorhead ", United States ," English, Italian ", Supernatural Horror Comedy Horror Mystery Sci-Fi ,5.9
tt27719898,Kaiva, Jayathirtha , India , Kannada , Action Drama Romance ,8.9
tt26547790,Home for Rent, Sophon Sakdaphisit , Thailand , Thai , Horror Mystery Thriller ,6.6
tt15152316,Lockdown Tower, Guillaume Nicloux , France , French , Drama Fantasy Horror ,4.7
tt13270424,Brian and Charles, Jim Archer , United Kingdom , English , Quirky Comedy Comedy Drama Sci-Fi ,6.7
tt29613587,Mast Mein Rehne Ka, Vijay Maurya , India , Hindi , Comedy Drama ,7.1
tt24683702,Corona Papers, Priyadarshan , India , Malayalam , Action Drama Thriller ,6.4
tt11040762,Alice, Krystin Ver Linden , United States , English , Crime Drama Thriller ,5.6
tt21959422,Retrograde, Matthew Heineman , United States , English , Documentary History War ,7.4
tt29266854,Marichi, Siddhruv Siddu , India , Kannada , Mystery ,6.1
tt13375076,The Pope's Exorcist, Julius Avery ," United States, Spain, United Kingdom "," English, Italian, Spanish, Latin, German ", Supernatural Horror Horror Thriller ,6.1
tt11818818,God's Country, Julian Higgins , United States , English , Psychological Thriller Thriller ,5.6
tt13004806,A Ranjith Cinema, Nishanth Sattu , India , Malayalam , Thriller ,5.0
tt13943546,If These Walls Could Sing, Mary McCartney ," United States, United Kingdom ", English , Music Documentary Biography Documentary ,7.2
tt2316548,Beautiful Disaster, Roger Kumble , United States ," English, French ", Comedy Drama Romance ,5.3
tt12655436,Honk for Jesus. Save Your Soul., Adamma Ebo , United States , English , Comedy ,5.3
tt10168670,Bones and All, Luca Guadagnino ," Italy, United States ", English , Coming-of-Age Road Trip Tragic Romance Drama Horror Romance ,6.8
tt29230279,Conjuring Kannappan, Selvin Raj Xavier , India ," Kannada, Malayalam, Telugu, Tamil ", Horror ,6.1
tt14369780,Lady Chatterley's Lover, Laure de Clermont-Tonnerre ," United Kingdom, United States ", English , Period Drama Drama Romance ,6.6
tt1856080,The Boys in the Boat, George Clooney , United States ," English, German, French, Italian, Hungarian ", Coming-of-Age Docudrama Water Sport Biography Drama Sport ,7.0
tt9288822,The Wonder, Sebastián Lelio ," Ireland, United Kingdom, United States "," English, Irish Gaelic ", Period Drama Psychological Drama Psychological Thriller Drama Mystery Thriller ,6.6
tt15979666,The Archies, Zoya Akhtar , India ," Hindi, English ", Comedy Drama Musical Romance ,4.2
tt27078772,Lewis Capaldi: How I'm Feeling Now, Joe Pearlman , United Kingdom , English , Documentary Music ,7.3
tt13669038,Women Talking, Sarah Polley , United States , English , Period Drama Psychological Drama Drama ,6.9
tt30394627,"Muchachos, la pelÃ­cula de la gente", Jesus Braceras , Argentina , Spanish , Documentary Sport ,8.1
tt14537248,Nefarious," Chuck Konzelman, Cary Solomon ", United States , English , Horror Thriller ,6.4
tt16378298,Meet Me in the Bathroom, Lizzy Goodman , United Kingdom , English , Documentary Music ,6.7
tt18272884,Padre Pio, Abel Ferrara ," Germany, Italy, United Kingdom, United States "," Italian, English ", Period Drama Biography Drama ,4.5
tt23846664,Extra Ordinary Man, Vakkantham Vamsi , India , Telugu , Action Comedy Crime ,5.0
tt25433734,Hi Nanna, Shouryuv , India , Telugu , Drama Family Romance ,8.2
tt23790418,Christmas as Usual, Petter Holmsen , Norway ," Norwegian, English ", Docudrama Romantic Comedy Comedy Romance ,5.4
tt31160267,#NOVA," ""Dan Peer"" ", Israel , Hebrew , Documentary ,7.1
tt15783426,One Day as a Lion, John Swab , United States , English , Action Comedy Thriller ,5.2
tt10047904,Darkling, Dusan Milic ," Serbia, Denmark, Bulgaria, Greece, Italy "," Serbian, English, Italian, Croatian ", Drama Horror ,6.7
tt21927594,Girl You Know It's True, Simon Verhoeven ," Germany, France "," English, French, German ", Biography Drama Music ,7.2
tt15445056,Athena, Romain Gavras , France , French , Psychological Thriller Action Drama Thriller ,6.8
tt22987848,Ripper's Revenge, Steve Lawson , United Kingdom , English , Drama Horror Thriller ,3.9
tt8595016,My Old School, Jono McLeod , United Kingdom , English , Docudrama Comedy Documentary Drama ,7.1
tt10341196,Gigi & Nate, Nick Hamm ," Switzerland, United Kingdom, United States ", English , Animal Adventure Docudrama Drama Family ,6.7
tt27845543,Chowchilla, Paul Solet , United States , English , Crime Documentary Drama ,7.0
tt16527290,Wire Room, Matt Eskandari , United States , English , Action Thriller ,3.6
tt27490380,13 Bombs, Angga Dwimas Sasongko ," Indonesia, South Korea ", Indonesian , Car Action One-Person Army Action Spy Action Crime Thriller ,6.6
tt13075730,One Way, Andrew Baird , United States , English , Action Thriller ,4.1
tt22482764,Thriller 40, Nelson George , United States , English , Music Documentary Documentary Music ,7.9
tt2572212,Surrounded, Anthony Mandler , United States , English , Western Epic Drama Western ,6.1
tt15315164,Cuttputlli, Ranjit Tewari , India , Hindi , Conspiracy Thriller Crime Drama Mystery Thriller ,5.7
tt16377920,A House Made of Splinters, Simon Lereng Wilmont ," Denmark, Ukraine, Sweden, Germany, Finland "," Russian, Ukrainian ", Documentary ,7.2
tt30216176,Lady Ballers, Jeremy Boreing , United States , English , Basketball Satire Comedy Sport ,5.7
tt6718170,The Super Mario Bros. Movie, Matthew Fogel ," United States, Japan ", English , Adventure Epic Computer Animation Fantasy Epic Quest Adventure Animation Comedy Family Fantasy ,7.0
tt16378064,To the End, Rachel Lears , United States , English , Documentary ,3.4
tt16987062,La Syndicaliste, Jean-Paul Salomé ," France, Germany "," French, English, Hungarian ", Drama Thriller ,6.6
tt21328106,Candy Cane Lane, Reginald Hudlin , United States , English , High-Concept Comedy Holiday Comedy Holiday Family Comedy Family Fantasy Holiday ,5.6
tt13352968,"Good Luck to You, Leo Grande", Sophie Hyde ," United Kingdom, United States "," English, Italian ", Comedy Drama ,7.2
tt13521006,Beau Is Afraid, Ari Aster ," United States, United Kingdom, Finland, Canada ", English , Dark Comedy Psychological Drama Psychological Horror Quest Tragedy Comedy Drama Horror ,6.7
tt10786774,Sam Bahadur, Meghna Gulzar , India ," Hindi, Parsee ", Biography Drama War ,7.7
tt11540726,Resurrection, Andrew Semans , United States , English , Psychological Drama Psychological Horror Psychological Thriller Crime Drama Horror Mystery Thriller ,5.9
tt15255288,Murder Mystery 2, Jeremy Garelick , United States , English , Buddy Comedy Bumbling Detective Cozy Mystery Slapstick Action Adventure Comedy Crime Mystery Romance ,5.7
tt28184712,Parking, Ramkumar Balakrishnan , India , Tamil , Drama Thriller ,7.8
tt15430628,Ride On, Larry Yang ," China, Hong Kong ", Mandarin , Martial Arts Action Comedy Drama Family ,6.3
tt8296030,You Won't Be Alone, Goran Stolevski ," Australia, United Kingdom, Serbia "," Macedonian, Aromanian ", Supernatural Horror Drama Fantasy Horror ,6.4
tt27446495,Your Christmas or Mine 2," ""Jim OHanlon"" ", United Kingdom , English , Comedy ,5.8
tt21816824,Sr., Chris Smith , United States , English , Biography Documentary ,7.2
tt16378164,The Territory, Alex Pritz ," Brazil, Denmark, United States, United Kingdom "," Portuguese, Tupi ", Documentary ,7.5
tt9472334,Malum, Anthony DiBlasi ," Italy, United States, Netherlands ", English , Supernatural Horror Drama Horror Thriller ,5.1
tt27933364,Mortal World 2, Ali Atay , Turkey , Turkish , Comedy ,6.8
tt12648266,Accused, Philip Barantini , United Kingdom , English , Thriller ,6.3
tt12519030,Hatching, Hanna Bergholm ," Finland, Sweden, Norway, Belgium ", Finnish , Body Horror Monster Horror Drama Fantasy Horror ,6.2
tt27458291,Annapoorani, Nilesh Krishnaa , India , Tamil , Drama ,3.8
tt21114104,A Moroccan Affair, Álvaro Fernández Armero , Spain , Spanish , Comedy ,4.9
tt27510682,Antony, Joshiy , India , Malayalam , Action Drama Family Thriller ,6.3
tt13622204,Wildcat," Trevor Frost, Melissa Lesh ", United States ," English, Spanish ", Nature Documentary Documentary ,7.7
tt21238288,Palthu Janwar, Sangeeth P. Rajan , India , Malayalam , Comedy Drama ,6.8
tt14817952,Older Gods, David A. Roberts , United Kingdom , English , Drama Horror ,4.7
tt9005184,Dual, Riley Stearns ," United States, Finland, Canada, United Kingdom ", English , Psychological Thriller Comedy Drama Sci-Fi Thriller ,5.8
tt11396310,Viduthalai: Part 1, Vetrimaaran , India , Tamil , Action Crime Drama Thriller ,8.3
tt13101714,All Eyes, Todd Greenlee , United States , English , Thriller ,5.4
tt29741106,Calling Sahasra, Arunvikkirala , India , Telugu , Crime ,5.2
tt14158346,Sharp Stick, Lena Dunham , United States , English , Comedy ,4.9
tt10931784,Nanny, Nikyatu Jusu , United States ," French, English, Wolof ", Supernatural Horror Drama Horror ,5.3
tt13308316,Babysitter, Monia Chokri ," Canada, France ", French , Comedy Drama Mystery ,6.1
tt10410506,Brainwashed: Sex-Camera-Power, Nina Menkes , United States , English , Documentary ,6.2
tt27012110,Gaslight, Pavan Kirpalani , India , Hindi , Crime Horror Mystery Thriller ,5.8
tt15335282,The Festival of Troubadours, Özcan Alper , Turkey , Turkish , Drama ,5.7
tt27191600,Atharva, Mahesh Reddy , India ," Telugu, Tamil, Malayalam, Kannada ", Crime Drama Thriller ,6.8
tt21827144,Akasha Veedullo, Gautham Krishna.D , India ,unknown, Drama Romance ,6.7
tt10984580,Utama, Alejandro Loayza Grisi ," Bolivia, Uruguay, France "," Quechua, Spanish ", Drama ,7.2
tt29797483,Upendra Gadi Adda, Aryan Subhan , India , Telugu , Action ,7.4
tt14443888,Summoning Sylvia," Wesley Taylor, Alex Wyse ", United States , English , Supernatural Horror Comedy Horror Thriller ,5.3
tt19731306,O, Mahesha C Ammallidoddy , India , Kannada , Horror ,6.4
tt13751694,Animal, Sandeep Reddy Vanga , India , Hindi , One-Person Army Action Action Crime Drama Thriller ,6.1
tt14227048,Family Switch, McG , United States , English , Body Swap Comedy Comedy Family ,5.7
tt20672356,Semmelweis, Lajos Koltai , Hungary , Hungarian , Biography Drama History ,6.9
tt16376494,Descendant, Margaret Brown , United States , English , History Documentary Documentary History ,7.1
tt15242712,Dahanam, Adari Murthy Sai , India , Telugu , Drama ,8.8
tt14992864,Carma, Kashan Admani , Pakistan ," Urdu, English ", Crime Romance Thriller ,7.3
tt24060354,Hwjn, Yasir Alyasiri ," Saudi Arabia, United Arab Emirates "," Arabic, English ", Fantasy Romance ,6.0
tt17134922,Padmashri, Patnaik ,unknown, Telugu , Crime Horror Thriller ,7.8
tt27250590,Satyam Vadha Dharmam Chera, Nimmagadda Babu , India , Telugu , Drama ,7.2
tt15799866,Silent Night, John Woo ," United States, Mexico ", English , One-Person Army Action Action Thriller ,5.3
tt21618368,Die Hard Fan, Abhiram. M , India , Telugu , Comedy Drama ,7.7
tt14253846,Speak No Evil, Christian Tafdrup ," Denmark, Netherlands "," English, Dutch, Danish ", Psychological Drama Psychological Horror Psychological Thriller Drama Horror Mystery Thriller ,6.6
tt29941084,Monster, Rako Prijanto , Indonesia ," Indonesian, None ", Psychological Horror Psychological Thriller Suspense Mystery Horror Mystery Thriller ,4.6
tt6166392,Wonka, Paul King ," United States, United Kingdom, Canada ", English , Supernatural Fantasy Adventure Comedy Family Fantasy Musical ,7.0
tt26903085,Falling in Love Like in Movies, Yandy Laurens , Indonesia , Indonesian , Feel-Good Romance Romantic Comedy Comedy Drama Romance ,8.3
tt14536120,The Master and Margarita, Michael Lockshin ," Croatia, Russia "," Russian, German, Latin, Aramaic ", Drama Fantasy Romance ,7.2
tt11358390,Renfield, Chris McKay ," United States, United Kingdom, Canada "," English, French ", Dark Comedy Splatter Horror Vampire Horror Action Comedy Fantasy Horror ,6.4
tt21740806,New, Rajendra Darshan , India , Telugu , Comedy Romance ,7.9
tt12004038,Watcher, Chloe Okuno ," United Arab Emirates, United States, Romania "," English, Romanian ", Drama Horror Thriller ,6.3
tt17219484,Clock, Alexis Jacknow , United States , English , Psychological Horror Psychological Thriller Drama Horror Thriller ,5.0
tt14444726,TÃ¡r, Todd Field , United States ," English, German, Filipino, French ", Psychological Drama Drama Music ,7.4
tt11365186,Redeeming Love, D.J. Caruso , United States , English , Feel-Good Romance Period Drama Psychological Drama Drama Romance Western ,6.7
tt17321230,Prom Pact, Anya Adams , United States , English , Teen Comedy Comedy Family Romance ,6.4
tt14176542,Bardo: False Chronicle of a Handful of Truths, Alejandro G. Iñárritu , Mexico ," Spanish, English ", Dark Comedy Comedy Drama ,6.7
tt7461272,Call Jane, Phyllis Nagy ," United States, United Kingdom, India ", English , Drama History ,6.5
tt15302222,Bholaa, Ajay Devgn , India , Hindi , Cop Drama Drug Crime One-Person Army Action Action Adventure Crime Drama Thriller ,5.8
tt9051908,Living, Oliver Hermanus ," United Kingdom, Japan, Sweden, Belgium, Finland ", English , Period Drama Workplace Drama Drama ,7.2
tt8277246,His Only Son, David Helling , United States , English , Drama History ,5.9
tt29354040,Renaissance: A Film by BeyoncÃ©," Beyoncé, Mark Ritchie, Ed Burke ", United States , English , Concert Music Documentary Documentary Music ,8.6
tt12311620,Breaking, Abi Damaris Corbin , United States , English , Docudrama True Crime Crime Drama Thriller ,6.3
tt15440322,Dasara, Srikanth Odela , India , Telugu , Martial Arts Survival Action Adventure Drama ,6.6
tt23334616,Last Call for Istanbul, Gonenc Uyanik , Turkey , Turkish , Drama Romance ,5.3
tt11375428,Hridayam, Vineeth Sreenivasan , India , Malayalam , Drama Musical Romance ,8.1
tt23475032,Joe, Hariharan Ram , India , Tamil , Drama ,7.5
tt15463032,Love in the Villa, Mark Steven Johnson , United States , English , Feel-Good Romance Comedy Romance ,5.4
tt16377862,All That Breathes, Shaunak Sen ," United Kingdom, India, United States ", Hindi , Documentary ,7.0
tt15560626,Bhoothakaalam, Rahul Sadasivan , India , Malayalam , Drama Horror Mystery ,7.5
tt11732164,Pathu Thala, Obeli N. Krishna , India , Tamil , Action Crime Drama ,6.7
tt6442686,WarHunt, Mauro Borrelli , United States , English , Action Horror Thriller ,4.4
tt24787322,Gurudev Hoysala, Vijay Naagendra , India , Kannada , Action Crime Drama Thriller ,6.6
tt29301456,Farrey, Soumendra Padhi , India , Hindi , Crime Drama Thriller ,6.2
tt13729232,The Origin of Evil, Sébastien Marnier ," France, Canada ", French , Drama Thriller ,6.6
